document_id,document_no,counterparty,counterparty_code,document_date,due_date,gross_amount,gst_rate,gst_amount,net_amount,paid_amount,status,currency,notes
AP-RT-2026-001719,RT-2026-001719,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-11,2026-09-25,274717.00,0.18,13736.00,274717.00,0.00,open,INR,purchase bill
AP-RT-2026-001720,RT-2026-001720,Goldcrest Steel Traders Company,VEND-016,2026-08-11,2026-10-10,206424.00,0.18,37156.00,206424.00,0.00,open,INR,purchase bill
AP-VB-2026-001721,VB-2026-001721,Anant Infra Electricals Ltd,VEND-004,2026-08-11,2026-08-26,340658.00,0.18,17033.00,340658.00,340658.00,paid,INR,purchase bill
AP-VB-2026-001730,VB-2026-001730,Karman Catering Services LLP,VEND-014,2026-08-12,2026-10-12,88255.00,0.18,15886.00,88255.00,0.00,open,INR,purchase bill
AP-RT-2026-001731,RT-2026-001731,Everstone Recyclers & Co,VEND-007,2026-08-12,2026-08-27,414018.00,0.18,74523.00,414018.00,414018.00,paid,INR,purchase bill
AP-VB-2026-001732,VB-2026-001732,Zenith One Textiles LLP,VEND-012,2026-08-12,2026-10-12,409972.00,0.18,73795.00,409972.00,0.00,open,INR,purchase bill
AP-RT-2026-001733,RT-2026-001733,Northline Roofing Products PVT LTD,VEND-011,2026-08-12,2026-09-11,205993.00,0.18,37079.00,205993.00,0.00,open,INR,purchase bill
AP-RT-2026-001734,RT-2026-001734,Shree Balaji Analytics Private Limited,VEND-015,2026-08-12,2026-10-12,165375.00,0.18,29767.00,165375.00,0.00,open,INR,purchase bill
AP-RT-2026-001735,RT-2026-001735,Zenith One Textiles LLP,VEND-012,2026-08-12,2026-10-12,508182.00,0.18,60982.00,508182.00,0.00,open,INR,purchase bill
AP-RT-2026-001744,RT-2026-001744,Everstone Staffing & Co,VEND-020,2026-08-13,2026-09-28,205371.00,0.18,24645.00,205371.00,0.00,open,INR,purchase bill
AP-VB-2026-001745,VB-2026-001745,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-13,2026-09-28,310677.00,0.18,15534.00,310677.00,0.00,open,INR,purchase bill
AP-RT-2026-001746,RT-2026-001746,Ashwini Machine Parts Ltd,VEND-003,2026-08-13,2026-10-12,1266166.00,0.18,63308.00,1266166.00,0.00,open,INR,purchase bill
AP-RT-2026-001747,RT-2026-001747,Northline Roofing Products PVT LTD,VEND-011,2026-08-13,2026-09-12,168657.00,0.18,30358.00,168657.00,0.00,open,INR,purchase bill
AP-RT-2026-001748,RT-2026-001748,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-13,2026-09-12,315151.00,0.18,56727.00,315151.00,0.00,open,INR,purchase bill
AP-VB-2026-001749,VB-2026-001749,Lohiya Logistics Ltd,VEND-006,2026-08-13,2026-08-28,140245.00,0.18,7012.00,140245.00,140245.00,paid,INR,purchase bill
AP-RT-2026-001761,RT-2026-001761,Trinetra Agri Inputs Company,VEND-018,2026-08-14,2026-09-14,552809.00,0.18,99506.00,552809.00,0.00,open,INR,purchase bill
AP-VB-2026-001762,VB-2026-001762,Pragati Conveyances PVT LTD,VEND-005,2026-08-14,2026-09-14,853823.00,0.18,42691.00,853823.00,0.00,open,INR,purchase bill
AP-RT-2026-001763,RT-2026-001763,Anant Infra Electricals Ltd,VEND-004,2026-08-14,2026-08-29,275708.00,0.18,33085.00,275708.00,275708.00,paid,INR,purchase bill
AP-RT-2026-001764,RT-2026-001764,Goldcrest Steel Traders Company,VEND-016,2026-08-14,2026-10-13,603061.00,0.18,72367.00,603061.00,0.00,open,INR,purchase bill
AP-VB-2026-001765,VB-2026-001765,Everstone Staffing & Co,VEND-020,2026-08-14,2026-09-28,429740.00,0.18,77353.00,429740.00,0.00,open,INR,purchase bill
AP-RT-2026-001769,RT-2026-001769,Meridian Hardware Private Limited,VEND-002,2026-08-15,2026-09-14,206177.00,0.18,10309.00,206177.00,0.00,open,INR,purchase bill
AP-RT-2026-001770,RT-2026-001770,Karman Catering Services LLP,VEND-014,2026-08-15,2026-10-14,121571.00,0.18,21883.00,121571.00,0.00,open,INR,purchase bill
AP-RT-2026-001771,RT-2026-001771,Goldcrest Steel Traders Company,VEND-016,2026-08-15,2026-10-14,608935.00,0.18,109608.00,608935.00,0.00,open,INR,purchase bill
AP-VB-2026-001772,VB-2026-001772,Trinetra Solar EPC LLP,VEND-008,2026-08-15,2026-10-14,289895.00,0.18,52181.00,289895.00,0.00,open,INR,purchase bill
AP-VB-2026-001773,VB-2026-001773,Everstone Recyclers & Co,VEND-007,2026-08-15,2026-08-31,408485.00,0.18,49018.00,408485.00,0.00,overdue,INR,purchase bill
AP-VB-2026-001780,VB-2026-001780,Trinetra Agri Inputs Company,VEND-018,2026-08-17,2026-09-16,374331.00,0.18,67380.00,374331.00,0.00,open,INR,purchase bill
AP-RT-2026-001781,RT-2026-001781,Orbitex Warehousing & Co,VEND-010,2026-08-17,2026-09-16,654296.00,0.18,32715.00,654296.00,0.00,open,INR,purchase bill
AP-VB-2026-001782,VB-2026-001782,Pragati Fab Services Ltd,VEND-017,2026-08-17,2026-10-01,835410.00,0.18,150374.00,835410.00,0.00,open,INR,purchase bill
AP-VB-2026-001783,VB-2026-001783,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-17,2026-09-16,388021.00,0.18,69844.00,388021.00,0.00,open,INR,purchase bill
AP-VB-2026-001793,VB-2026-001793,Northline Roofing Products PVT LTD,VEND-011,2026-08-18,2026-09-17,311889.00,0.18,15594.00,311889.00,0.00,open,INR,purchase bill
AP-VB-2026-001794,VB-2026-001794,Meridian Polymers Ltd,VEND-001,2026-08-18,2026-09-17,78214.00,0.18,14079.00,78214.00,0.00,open,INR,purchase bill
AP-RT-2026-001795,RT-2026-001795,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-18,2026-09-17,297207.00,0.18,53497.00,297207.00,0.00,open,INR,purchase bill
AP-RT-2026-001796,RT-2026-001796,Orbitex Warehousing & Co,VEND-010,2026-08-18,2026-09-17,378756.00,0.18,68176.00,378756.00,0.00,open,INR,purchase bill
AP-RT-2026-001797,RT-2026-001797,Shree Balaji Analytics Private Limited,VEND-015,2026-08-18,2026-10-17,374255.00,0.18,67366.00,374255.00,0.00,open,INR,purchase bill
AP-RT-2026-001806,RT-2026-001806,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-19,2026-10-03,268138.00,0.18,32177.00,268138.00,0.00,open,INR,purchase bill short deduction
AP-RT-2026-001807,RT-2026-001807,Ashwini Machine Parts Ltd,VEND-003,2026-08-19,2026-10-19,124566.00,0.18,22422.00,124566.00,0.00,open,INR,purchase bill
AP-VB-2026-001808,VB-2026-001808,Trinetra Solar EPC LLP,VEND-008,2026-08-19,2026-10-19,202959.00,0.18,36533.00,202959.00,0.00,open,INR,purchase bill
AP-VB-2026-001809,VB-2026-001809,Lohiya Logistics Ltd,VEND-006,2026-08-19,2026-09-03,209700.00,0.18,25164.00,209700.00,209700.00,paid,INR,purchase bill
AP-RT-2026-001810,RT-2026-001810,Karman Catering Services LLP,VEND-014,2026-08-19,2026-10-19,151179.00,0.18,27212.00,151179.00,0.00,open,INR,purchase bill
AP-VB-2026-001814,VB-2026-001814,Pragati Conveyances PVT LTD,VEND-005,2026-08-20,2026-09-19,235846.00,0.18,42452.00,235846.00,0.00,open,INR,purchase bill
AP-VB-2026-001815,VB-2026-001815,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-20,2026-09-19,294721.00,0.18,14736.00,294721.00,0.00,open,INR,purchase bill
AP-VB-2026-001816,VB-2026-001816,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-20,2026-09-19,321402.00,0.18,38568.00,321402.00,0.00,open,INR,purchase bill short deduction
AP-VB-2026-001817,VB-2026-001817,Trinetra Agri Inputs Company,VEND-018,2026-08-20,2026-09-19,289134.00,0.18,34696.00,289134.00,0.00,open,INR,purchase bill
AP-VB-2026-001825,VB-2026-001825,Orbitex Warehousing & Co,VEND-010,2026-08-21,2026-09-21,223181.00,0.18,40173.00,223181.00,0.00,open,INR,purchase bill
AP-VB-2026-001826,VB-2026-001826,Meridian Polymers Ltd,VEND-001,2026-08-21,2026-09-21,157458.00,0.18,28342.00,157458.00,0.00,open,INR,purchase bill
AP-VB-2026-001827,VB-2026-001827,Orbitex Warehousing & Co,VEND-010,2026-08-21,2026-09-21,451703.00,0.18,22585.00,451703.00,0.00,open,INR,purchase bill
AP-RT-2026-001828,RT-2026-001828,Pragati Fab Services Ltd,VEND-017,2026-08-21,2026-10-05,337750.00,0.18,16888.00,337750.00,0.00,open,INR,purchase bill
AP-VB-2026-001829,VB-2026-001829,Everstone Staffing & Co,VEND-020,2026-08-21,2026-10-05,471928.00,0.18,23596.00,471928.00,0.00,open,INR,purchase bill
AP-VB-2026-001830,VB-2026-001830,Trinetra Agri Inputs Company,VEND-018,2026-08-21,2026-09-21,553387.00,0.18,27669.00,553387.00,0.00,open,INR,purchase bill
AP-RT-2026-001831,RT-2026-001831,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-21,2026-10-05,240940.00,0.18,43369.00,240940.00,0.00,open,INR,purchase bill
AP-RT-2026-001832,RT-2026-001832,Meridian Hardware Private Limited,VEND-002,2026-08-21,2026-09-21,164703.00,0.18,29647.00,164703.00,0.00,open,INR,purchase bill
AP-VB-2026-001833,VB-2026-001833,Pragati Fab Services Ltd,VEND-017,2026-08-21,2026-10-05,403035.00,0.18,72546.00,403035.00,0.00,open,INR,purchase bill
AP-VB-2026-001837,VB-2026-001837,Northline Roofing Products PVT LTD,VEND-011,2026-08-22,2026-09-21,112582.00,0.18,5629.00,112582.00,0.00,open,INR,purchase bill
AP-RT-2026-001838,RT-2026-001838,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-22,2026-10-06,372218.00,0.18,66999.00,372218.00,0.00,open,INR,purchase bill
AP-RT-2026-001839,RT-2026-001839,Anant Infra Electricals Ltd,VEND-004,2026-08-22,2026-09-07,242882.00,0.18,12144.00,242882.00,242882.00,paid,INR,purchase bill
AP-RT-2026-001840,RT-2026-001840,Northline Roofing Products PVT LTD,VEND-011,2026-08-22,2026-09-21,165023.00,0.18,29704.00,165023.00,0.00,open,INR,purchase bill
AP-VB-2026-001841,VB-2026-001841,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-22,2026-09-21,284939.00,0.18,14247.00,284939.00,0.00,open,INR,purchase bill
AP-RT-2026-001843,RT-2026-001843,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-23,2026-09-22,612961.00,0.18,110333.00,612961.00,0.00,open,INR,purchase bill
AP-VB-2026-001844,VB-2026-001844,Trinetra Agri Inputs Company,VEND-018,2026-08-23,2026-09-22,308016.00,0.18,36962.00,308016.00,0.00,open,INR,purchase bill
AP-RT-2026-001845,RT-2026-001845,Zenith One Textiles LLP,VEND-012,2026-08-23,2026-10-22,478226.00,0.18,86081.00,478226.00,0.00,open,INR,purchase bill
AP-RT-2026-001846,RT-2026-001846,Everstone Recyclers & Co,VEND-007,2026-08-23,2026-09-07,91691.00,0.18,16504.00,91691.00,0.00,open,INR,purchase bill
AP-RT-2026-001847,RT-2026-001847,Karman Catering Services LLP,VEND-014,2026-08-23,2026-10-22,239691.00,0.18,11985.00,239691.00,0.00,open,INR,purchase bill
AP-VB-2026-001848,VB-2026-001848,Goldcrest Steel Traders Company,VEND-016,2026-08-23,2026-10-22,194105.00,0.18,34939.00,194105.00,0.00,open,INR,purchase bill
AP-RT-2026-001849,RT-2026-001849,Shree Balaji Analytics Private Limited,VEND-015,2026-08-23,2026-10-22,335268.00,0.18,60348.00,335268.00,0.00,open,INR,purchase bill
AP-RT-2026-001856,RT-2026-001856,Everstone Recyclers & Co,VEND-007,2026-08-24,2026-09-08,413797.00,0.18,74483.00,413797.00,0.00,open,INR,purchase bill
AP-RT-2026-001857,RT-2026-001857,Anant Infra Electricals Ltd,VEND-004,2026-08-24,2026-09-08,184654.00,0.18,33238.00,184654.00,184654.00,paid,INR,purchase bill
AP-RT-2026-001858,RT-2026-001858,Karman Catering Services LLP,VEND-014,2026-08-24,2026-10-23,114954.00,0.18,20692.00,114954.00,0.00,open,INR,purchase bill
AP-VB-2026-001859,VB-2026-001859,Trinetra Solar EPC LLP,VEND-008,2026-08-24,2026-10-23,443062.00,0.18,53167.00,443062.00,0.00,open,INR,purchase bill
AP-RT-2026-001873,RT-2026-001873,Anant Infra Electricals Ltd,VEND-004,2026-08-25,2026-09-09,895376.00,0.18,44769.00,895376.00,0.00,open,INR,purchase bill
AP-RT-2026-001874,RT-2026-001874,Karman Print Solutions Ltd,VEND-013,2026-08-25,2026-10-09,1499016.00,0.18,269823.00,1499016.00,0.00,open,INR,purchase bill
AP-RT-2026-001875,RT-2026-001875,Everstone Recyclers & Co,VEND-007,2026-08-25,2026-09-09,192505.00,0.18,23101.00,192505.00,0.00,open,INR,purchase bill
AP-RT-2026-001876,RT-2026-001876,Northline Roofing Products PVT LTD,VEND-011,2026-08-25,2026-09-24,1007540.00,0.18,181357.00,1007540.00,0.00,open,INR,purchase bill
AP-RT-2026-001885,RT-2026-001885,Trinetra Agri Inputs Company,VEND-018,2026-08-26,2026-09-25,190456.00,0.18,22855.00,190456.00,0.00,open,INR,purchase bill
AP-VB-2026-001886,VB-2026-001886,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-26,2026-10-10,208866.00,0.18,37596.00,208866.00,0.00,open,INR,purchase bill
AP-RT-2026-001887,RT-2026-001887,Shree Balaji Analytics Private Limited,VEND-015,2026-08-26,2026-10-26,842630.00,0.18,151673.00,842630.00,0.00,open,INR,purchase bill
AP-RT-2026-001888,RT-2026-001888,Meridian Hardware Private Limited,VEND-002,2026-08-26,2026-09-25,295653.00,0.18,35478.00,295653.00,0.00,open,INR,purchase bill
AP-VB-2026-001889,VB-2026-001889,Pragati Conveyances PVT LTD,VEND-005,2026-08-26,2026-09-25,304582.00,0.18,54825.00,304582.00,0.00,open,INR,purchase bill
AP-VB-2026-001890,VB-2026-001890,Meridian Polymers Ltd,VEND-001,2026-08-26,2026-09-25,168249.00,0.18,30285.00,168249.00,0.00,open,INR,purchase bill
AP-VB-2026-001891,VB-2026-001891,Karman Catering Services LLP,VEND-014,2026-08-26,2026-10-26,139711.00,0.18,16765.00,139711.00,0.00,open,INR,purchase bill
AP-RT-2026-001902,RT-2026-001902,Trinetra Solar EPC LLP,VEND-008,2026-08-27,2026-10-26,142731.00,0.18,7137.00,142731.00,0.00,open,INR,purchase bill
AP-VB-2026-001903,VB-2026-001903,Goldcrest Steel Traders Company,VEND-016,2026-08-27,2026-10-26,324260.00,0.18,16213.00,324260.00,0.00,open,INR,purchase bill
AP-RT-2026-001904,RT-2026-001904,Orbitex Warehousing & Co,VEND-010,2026-08-27,2026-09-26,499030.00,0.18,89825.00,499030.00,0.00,open,INR,purchase bill
AP-RT-2026-001905,RT-2026-001905,Ashwini Machine Parts Ltd,VEND-003,2026-08-27,2026-10-26,783723.00,0.18,141070.00,783723.00,0.00,open,INR,purchase bill
AP-RT-2026-001915,RT-2026-001915,Vrundavan Interiors PVT LTD,VEND-019,2026-08-28,2026-09-12,321499.00,0.18,57870.00,321499.00,0.00,open,INR,purchase bill
AP-VB-2026-001916,VB-2026-001916,Pragati Fab Services Ltd,VEND-017,2026-08-28,2026-10-12,349298.00,0.18,62874.00,349298.00,0.00,open,INR,purchase bill
AP-VB-2026-001917,VB-2026-001917,Everstone Staffing & Co,VEND-020,2026-08-28,2026-10-12,274285.00,0.18,13714.00,274285.00,0.00,open,INR,purchase bill short deduction
AP-RT-2026-001918,RT-2026-001918,Everstone Recyclers & Co,VEND-007,2026-08-28,2026-09-12,658943.00,0.18,79073.00,658943.00,0.00,open,INR,purchase bill
AP-VB-2026-001919,VB-2026-001919,Karman Catering Services LLP,VEND-014,2026-08-28,2026-10-27,120884.00,0.18,6044.00,120884.00,0.00,open,INR,purchase bill
AP-RT-2026-001923,RT-2026-001923,Karman Catering Services LLP,VEND-014,2026-08-29,2026-10-28,92379.00,0.18,16628.00,92379.00,0.00,open,INR,purchase bill
AP-RT-2026-001924,RT-2026-001924,Sundara Water Treatment Ltd,VEND-009,2026-08-29,2026-09-14,335983.00,0.18,60477.00,335983.00,0.00,open,INR,purchase bill
AP-VB-2026-001925,VB-2026-001925,Zenith One Textiles LLP,VEND-012,2026-08-30,2026-10-29,269402.00,0.18,48492.00,269402.00,0.00,open,INR,purchase bill
AP-RT-2026-001926,RT-2026-001926,Karman Print Solutions Ltd,VEND-013,2026-08-30,2026-10-14,235988.00,0.18,11799.00,235988.00,0.00,open,INR,purchase bill
AP-VB-2026-001927,VB-2026-001927,Vaishnavi Piping Solutions Ltd,VEND-021,2026-08-30,2026-09-29,222476.00,0.18,26697.00,222476.00,0.00,open,INR,purchase bill
AP-RT-2026-001928,RT-2026-001928,Pragati Fab Services Ltd,VEND-017,2026-08-30,2026-10-14,988222.00,0.18,177880.00,988222.00,0.00,open,INR,purchase bill
AP-VB-2026-001929,VB-2026-001929,Meridian Hardware Private Limited,VEND-002,2026-08-30,2026-09-29,110014.00,0.18,13202.00,110014.00,0.00,open,INR,purchase bill short deduction
AP-RT-2026-001939,RT-2026-001939,Goldcrest Steel Traders Company,VEND-016,2026-08-31,2026-10-30,297747.00,0.18,53594.00,297747.00,0.00,open,INR,purchase bill
AP-RT-2026-001940,RT-2026-001940,Bluepeak Cold Chain PVT LTD,VEND-022,2026-08-31,2026-10-15,95706.00,0.18,4785.00,95706.00,0.00,open,INR,purchase bill
AP-VB-2026-001941,VB-2026-001941,Anant Infra Electricals Ltd,VEND-004,2026-08-31,2026-09-15,189592.00,0.18,9480.00,189592.00,0.00,open,INR,purchase bill
AP-VB-2026-001942,VB-2026-001942,Goldcrest Steel Traders Company,VEND-016,2026-08-31,2026-10-30,534576.00,0.18,26729.00,534576.00,0.00,open,INR,purchase bill
AP-RT-2026-001943,RT-2026-001943,Pragati Fab Services Ltd,VEND-017,2026-08-31,2026-10-15,772200.00,0.18,138996.00,772200.00,0.00,open,INR,purchase bill
AP-VB-2026-001951,VB-2026-001951,Lohiya Logistics Ltd,VEND-006,2026-09-01,2026-09-16,334436.00,0.18,60198.00,334436.00,0.00,open,INR,purchase bill
AP-VB-2026-001952,VB-2026-001952,Goldcrest Steel Traders Company,VEND-016,2026-09-01,2026-10-31,286359.00,0.18,34363.00,286359.00,0.00,open,INR,purchase bill
AP-RT-2026-001953,RT-2026-001953,Trinetra Agri Inputs Company,VEND-018,2026-09-01,2026-10-01,617959.00,0.18,111233.00,617959.00,0.00,open,INR,purchase bill
AP-VB-2026-001954,VB-2026-001954,Trinetra Agri Inputs Company,VEND-018,2026-09-01,2026-10-01,275265.00,0.18,49548.00,275265.00,0.00,open,INR,purchase bill
AP-VB-2026-001955,VB-2026-001955,Pragati Fab Services Ltd,VEND-017,2026-09-01,2026-10-16,447273.00,0.18,80509.00,447273.00,0.00,open,INR,purchase bill
AP-RT-2026-001956,RT-2026-001956,Bluepeak Cold Chain PVT LTD,VEND-022,2026-09-01,2026-10-16,487942.00,0.18,87830.00,487942.00,0.00,open,INR,purchase bill
AP-RT-2026-001965,RT-2026-001965,Pragati Fab Services Ltd,VEND-017,2026-09-02,2026-10-17,629398.00,0.18,75528.00,629398.00,0.00,open,INR,purchase bill
AP-VB-2026-001966,VB-2026-001966,Anant Infra Electricals Ltd,VEND-004,2026-09-02,2026-09-17,175334.00,0.18,31560.00,175334.00,0.00,open,INR,purchase bill
AP-VB-2026-001967,VB-2026-001967,Zenith One Textiles LLP,VEND-012,2026-09-02,2026-11-02,468838.00,0.18,56261.00,468838.00,0.00,open,INR,purchase bill
AP-RT-2026-001968,RT-2026-001968,Northline Roofing Products PVT LTD,VEND-011,2026-09-02,2026-10-03,663339.00,0.18,33167.00,663339.00,0.00,open,INR,purchase bill
AP-RT-2026-001969,RT-2026-001969,Bluepeak Cold Chain PVT LTD,VEND-022,2026-09-02,2026-10-17,827475.00,0.18,41374.00,827475.00,0.00,open,INR,purchase bill
AP-VB-2026-001970,VB-2026-001970,Lohiya Logistics Ltd,VEND-006,2026-09-02,2026-09-17,300135.00,0.18,54024.00,300135.00,0.00,open,INR,purchase bill
AP-RT-2026-001971,RT-2026-001971,Vaishnavi Piping Solutions Ltd,VEND-021,2026-09-02,2026-10-03,394234.00,0.18,47308.00,394234.00,0.00,open,INR,purchase bill
AP-VB-2026-001972,VB-2026-001972,Vaishnavi Piping Solutions Ltd,VEND-021,2026-09-02,2026-10-03,368980.00,0.18,44278.00,368980.00,0.00,open,INR,purchase bill
AP-RT-2026-001981,RT-2026-001981,Zenith One Textiles LLP,VEND-012,2026-09-03,2026-11-02,279583.00,0.18,50325.00,279583.00,0.00,open,INR,purchase bill
AP-RT-2026-001982,RT-2026-001982,Lohiya Logistics Ltd,VEND-006,2026-09-03,2026-09-18,417402.00,0.18,75132.00,417402.00,0.00,open,INR,purchase bill
AP-VB-2026-001983,VB-2026-001983,Goldcrest Steel Traders Company,VEND-016,2026-09-03,2026-11-02,224684.00,0.18,26962.00,224684.00,0.00,open,INR,purchase bill
AP-RT-2026-001984,RT-2026-001984,Pragati Conveyances PVT LTD,VEND-005,2026-09-03,2026-10-03,436815.00,0.18,78627.00,436815.00,0.00,open,INR,purchase bill
AP-VB-2026-001985,VB-2026-001985,Vrundavan Interiors PVT LTD,VEND-019,2026-09-03,2026-09-18,209826.00,0.18,37769.00,209826.00,0.00,open,INR,purchase bill
AP-RT-2026-001986,RT-2026-001986,Karman Print Solutions Ltd,VEND-013,2026-09-03,2026-10-19,310465.00,0.18,55884.00,310465.00,0.00,open,INR,purchase bill
AP-VB-2026-001987,VB-2026-001987,Karman Catering Services LLP,VEND-014,2026-09-03,2026-11-02,129046.00,0.18,23228.00,129046.00,0.00,open,INR,purchase bill
AP-VB-2026-001996,VB-2026-001996,Orbitex Warehousing & Co,VEND-010,2026-09-04,2026-10-05,203581.00,0.18,24430.00,203581.00,0.00,open,INR,purchase bill
AP-VB-2026-001997,VB-2026-001997,Trinetra Solar EPC LLP,VEND-008,2026-09-04,2026-11-03,116024.00,0.18,5801.00,116024.00,0.00,open,INR,purchase bill
AP-VB-2026-001998,VB-2026-001998,Northline Roofing Products PVT LTD,VEND-011,2026-09-04,2026-10-05,310499.00,0.18,37260.00,310499.00,0.00,open,INR,purchase bill
AP-VB-2026-001999,VB-2026-001999,Lohiya Logistics Ltd,VEND-006,2026-09-04,2026-09-19,532615.00,0.18,95871.00,532615.00,0.00,open,INR,purchase bill
AP-RT-2026-002000,RT-2026-002000,Lohiya Logistics Ltd,VEND-006,2026-09-04,2026-09-19,497065.00,0.18,24853.00,497065.00,0.00,open,INR,purchase bill
AP-RT-2026-002001,RT-2026-002001,Lohiya Logistics Ltd,VEND-006,2026-09-04,2026-09-19,436354.00,0.18,52362.00,436354.00,0.00,open,INR,purchase bill
AP-RT-2026-002004,RT-2026-002004,Karman Catering Services LLP,VEND-014,2026-09-05,2026-11-04,154551.00,0.18,27819.00,154551.00,0.00,open,INR,purchase bill
AP-VB-2026-002005,VB-2026-002005,Everstone Staffing & Co,VEND-020,2026-09-05,2026-10-20,346762.00,0.18,62417.00,346762.00,0.00,open,INR,purchase bill
AP-VB-2026-002006,VB-2026-002006,Ashwini Machine Parts Ltd,VEND-003,2026-09-05,2026-11-04,388839.00,0.18,69991.00,388839.00,0.00,open,INR,purchase bill
AP-SALARY-202603-0,SALARY-202603,Acme Industries Payroll,RECUR-SALARY,2026-02-28,2026-03-02,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202603-0,RENT-202603,Skyline Estates Pvt Ltd,RECUR-RENT,2026-03-03,2026-03-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202603-0,EMI-202603,State Bank Equip Loan,RECUR-EMI,2026-03-01,2026-03-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202604-0,SALARY-202604,Acme Industries Payroll,RECUR-SALARY,2026-03-30,2026-04-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202604-0,RENT-202604,Skyline Estates Pvt Ltd,RECUR-RENT,2026-04-04,2026-04-06,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202604-0,EMI-202604,State Bank Equip Loan,RECUR-EMI,2026-04-01,2026-04-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-GST-202604,GST-202604,Income Tax GST Deposits,RECUR-GST,2026-04-02,2026-04-06,3971495.00,0.18,0.00,3971495.00,3971495.00,paid,INR,statutory
AP-SALARY-202605-0,SALARY-202605,Acme Industries Payroll,RECUR-SALARY,2026-04-29,2026-05-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202605-0,RENT-202605,Skyline Estates Pvt Ltd,RECUR-RENT,2026-05-03,2026-05-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202605-0,EMI-202605,State Bank Equip Loan,RECUR-EMI,2026-05-02,2026-05-04,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202606-0,SALARY-202606,Acme Industries Payroll,RECUR-SALARY,2026-05-30,2026-06-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202606-0,RENT-202606,Skyline Estates Pvt Ltd,RECUR-RENT,2026-06-03,2026-06-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202606-0,EMI-202606,State Bank Equip Loan,RECUR-EMI,2026-06-01,2026-06-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202607-0,SALARY-202607,Acme Industries Payroll,RECUR-SALARY,2026-06-29,2026-07-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202607-0,RENT-202607,Skyline Estates Pvt Ltd,RECUR-RENT,2026-07-04,2026-07-06,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202607-0,EMI-202607,State Bank Equip Loan,RECUR-EMI,2026-07-01,2026-07-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-GST-202607,GST-202607,Income Tax GST Deposits,RECUR-GST,2026-07-02,2026-07-06,3138188.00,0.18,0.00,3138188.00,3138188.00,paid,INR,statutory
AP-SALARY-202608-0,SALARY-202608,Acme Industries Payroll,RECUR-SALARY,2026-07-30,2026-08-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202608-0,RENT-202608,Skyline Estates Pvt Ltd,RECUR-RENT,2026-08-03,2026-08-05,780000.00,0.18,0.00,780000.00,780000.00,paid,INR,recurring rent
AP-EMI-202608-0,EMI-202608,State Bank Equip Loan,RECUR-EMI,2026-08-01,2026-08-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
AP-SALARY-202609-0,SALARY-202609,Acme Industries Payroll,RECUR-SALARY,2026-08-30,2026-09-01,3450000.00,0.18,0.00,3450000.00,3450000.00,paid,INR,recurring salary
AP-RENT-202609-0,RENT-202609,Skyline Estates Pvt Ltd,RECUR-RENT,2026-09-03,2026-09-05,780000.00,0.18,0.00,780000.00,770161.00,partial,INR,recurring rent short deduction
AP-EMI-202609-0,EMI-202609,State Bank Equip Loan,RECUR-EMI,2026-09-01,2026-09-03,1250000.00,0.18,0.00,1250000.00,1250000.00,paid,INR,recurring emi
