line_id,txn_date,value_date,narration,utr,amount_in,amount_out,account
BL-000610,2026-06-01,2026-06-01,NEFT DR UTIB0002233 900000079743 FROM ACME INDUST material supply INR 3450000.00,900000079743,,3450000.00,HDFC-Current-4421
BL-000611,2026-06-01,2026-06-01,NEFT DR KKBK0000812 900000020547 FROM GOLDCREST STEEL TRADERS COMPANY milestone 2 INR 1790,900000020547,,1790600.00,HDFC-Current-4421
BL-000612,2026-06-01,2026-06-01,NEFT DR ICIC0000429 900000043355 FROM LOHIYA LOGISTICS LTD advance INR 768891.00,900000043355,,768891.00,HDFC-Current-4421
BL-000613,2026-06-01,2026-06-01,NEFT DR ICIC0000429 900000044168 FROM LOHIYA LOGISTICS LTD full and final INR 540893.00 RT,900000044168,,540893.00,HDFC-Current-4421
BL-000614,2026-06-01,2026-06-01,NEFT DR ICIC0000429 900000026975 FROM ZENITH ONE TEXTILES NAG amc renewal INR 479544.00 RT,900000026975,,479544.00,HDFC-Current-4421
BL-000615,2026-06-01,2026-06-01,NEFT DR SBIN0000921 900000041607 FROM LOHIYA LOGISTICS LTD material supply INR 422294.00 V,900000041607,,422294.00,HDFC-Current-4421
BL-000616,2026-06-01,2026-06-01,RT-2026-000779 NEFT DR KKBK0000812 900000042886 FROM LOHIYA LOGISTICS advance INR 386047.0,900000042886,,386047.00,HDFC-Current-4421
BL-000617,2026-06-01,2026-06-01,VB-2026-000696 RTGS KKBK0000812 900000039704 VAISHNAVI PIPI INR 380122.00 full and final,900000039704,,380122.00,HDFC-Current-4421
BL-000618,2026-06-01,2026-06-01,RTGS KKBK0000812 900000035924 VAISPIP QOLUTIONS INR 370123.00 full and final VB-2026-00060,900000035924,,370123.00,HDFC-Current-4421
BL-000619,2026-06-01,2026-06-01,VB-2026-000771 NEFT DR SBIN0000921 900000042474 FROM EVERREC RECYCLERS invoice settlement ,900000042474,,317477.00,HDFC-Current-4421
BL-000620,2026-06-01,2026-06-01,UPI/HDFC0001234/231263066214/eversta@okhdfcbank/EVERSTONE STAFFING/RT-2026-000386,900000025798,,294253.00,HDFC-Current-4421
BL-000621,2026-06-01,2026-06-01,RT-2026-000729 NEFT DR HDFC0001234 900000040919 FROM NORTHLINE ROOFING PRODUCTS RAJ amc re,900000040919,,209749.00,HDFC-Current-4421
BL-000622,2026-06-01,2026-06-01,RT-2026-000435 NEFT DR SBIN0000921 900000028057 FROM PRAGATI FAB SE amc renewal INR 188413,900000028057,,188413.00,HDFC-Current-4421
BL-000623,2026-06-01,2026-06-01,NEFT CR HDFC0001234 900000046725 FROM GOLDCREST WAREHOUSING LLP milestone 2 INR 29237.00 I,900000046725,29237.00,,HDFC-Current-4421
BL-000624,2026-06-01,2026-06-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000080 UTR 900000004105,900000004105,72674.20,,HDFC-Current-4421
BL-000625,2026-06-01,2026-06-01,NEFT CR UTIB0002233 900000048924 FROM GOLDWAR WAREHOUSING full and final INR 115936.00,900000048924,115936.00,,HDFC-Current-4421
BL-000626,2026-06-01,2026-06-01,INV-2026-000563 NEFT CR HDFC0001234 900000033895 FROM SURYAVANSH PRINT SOLUTIONS &VCO invo,900000033895,130506.00,,HDFC-Current-4421
BL-000627,2026-06-01,2026-06-01,NEFT CR HDFC0001234 900000026541 FROM ANANT INFRA advance INR 144830.00 INV-2026-000406,900000026541,144830.00,,HDFC-Current-4421
BL-000628,2026-06-01,2026-06-01,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000079 UTR 900000004052,900000004052,148420.36,,HDFC-Current-4421
BL-000629,2026-06-01,2026-06-01,INV-2026-000214 NEFT CR KKBK0000812 900000018364 FROM GOLDCREST SECURITY SYSTEMS & CO invo,900000018364,401397.00,,HDFC-Current-4421
BL-000630,2026-06-01,2026-06-01,INV-2026-000362 NEFT CR KKBK0000812 900000024738 FROM SAHYADRI POLYMERS JUB material suppl,900000024738,509037.00,,HDFC-Current-4421
BL-000631,2026-06-01,2026-06-01,NEFT CR UTIB0002233 900000021159 FROM NALANDA FAB SERVICES PRIVATE LIMITED full and final ,900000021159,587170.00,,HDFC-Current-4421
BL-000632,2026-06-01,2026-06-01,NEFT CR UTIB0002233 900000028385 FROM SAHYADRI POLYMERS PRIVATE LIMITED part payment INR 6,900000028385,697592.00,,HDFC-Current-4421
BL-000633,2026-06-01,2026-06-01,UPI/HDFC0001234/556555201120/orbidai@okaxis/ORBITEX DAIR/INV-2026-000843,900000045380,819283.00,,HDFC-Current-4421
BL-000634,2026-06-01,2026-06-01,UPI/HDFC0001234/703887686287/INV-2026-000539/ashwcol@ybl/ASHWINI COLD CHAIN LTD,900000032776,908320.00,,HDFC-Current-4421
BL-000635,2026-06-01,2026-06-01,UPI/HDFC0001234/338831603670/ashwcol@okhdfcbank/ASHWINI CO,900000034646,1593419.00,,HDFC-Current-4421
BL-000636,2026-06-01,2026-06-01,NEFT CR HDFC0001234 900000029255 FROM ORBITEX PAC security deposit INR 2045471.00,900000029255,2045471.00,,HDFC-Current-4421
BL-000637,2026-06-02,2026-06-02,NEFT DR ICIC0000429 900000038215 FROM TRINAGR INPUTS against inv INR 843373.00,900000038215,,843373.00,HDFC-Current-4421
BL-000638,2026-06-02,2026-06-02,RT-2026-000813 CHQ CLG ANANT INFRA ELECTRICALS GUW RT-2026-000813,900000044255,,496527.00,HDFC-Current-4421
BL-000639,2026-06-02,2026-06-02,RT-2026-000330 NEFT DR ICIC0000429 900000023175 FROM TRINETRA SOLAR EPC LLP freight charge,900000023175,,382929.00,HDFC-Current-4421
BL-000640,2026-06-02,2026-06-02,UPI/HDFC0001234/158769989481/RT-2026-000633/merihar@okhdfcbank/MERIDIAN HARDWARE,900000037112,,219924.00,HDFC-Current-4421
BL-000641,2026-06-02,2026-06-02,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000081 UTR 900000004179,900000004179,37182.10,,HDFC-Current-4421
BL-000642,2026-06-02,2026-06-02,RTGS HDFC0001234 900000033815 SHREHAR HARDWARE INR 254150.00 against inv,900000033815,254150.00,,HDFC-Current-4421
BL-000643,2026-06-02,2026-06-02,NEFT CR SBIN0000921 900000030835 FROM NALANDA FAB SERVICES PRIVATE LIMITED amc renewal INR,900000030835,283069.00,,HDFC-Current-4421
BL-000644,2026-06-02,2026-06-02,UPI/HDFC0001234/204789748974/INV-2026-000536/anancon@okhdfcbank/ANANT INFRA CONVEYANCES PV,900000032672,339551.00,,HDFC-Current-4421
BL-000645,2026-06-02,2026-06-02,NEFT CR KKBK0000812 900000021278 FROM NALANDA FAB SERVICES PRIVATE LIMITED material supply,900000021278,603218.00,,HDFC-Current-4421
BL-000646,2026-06-02,2026-06-02,INV-2026-000336 NEFT CR ICIC0000429 900000023454 FROM GOLDCREST SECURITY SYST amc renewal ,900000023454,839856.00,,HDFC-Current-4421
BL-000647,2026-06-02,2026-06-02,NEFT CR ICIC0000429 900000022507 FROM GOLDCREST SECURITY material supply INR 881339.00 INV,900000022507,881339.00,,HDFC-Current-4421
BL-000648,2026-06-03,2026-06-03,NEFT DR HDFC0001234 900000079857 FROM STATE BANK EQUIP LONN  freight charges INR 1250000.0,900000079857,,1250000.00,HDFC-Current-4421
BL-000649,2026-06-03,2026-06-03,NEFT DR HDFC0001234 900000019385 FROM TRINETRA S  advance INR 547499.00 VB-2026-000241,900000019385,,547499.00,HDFC-Current-4421
BL-000650,2026-06-03,2026-06-03,UPI/HDFC0001234/674103018292/ashwmac@ybl/ASHWINI MACHINE PARTS /VB-2026-000415,900000027042,,305022.00,HDFC-Current-4421
BL-000651,2026-06-03,2026-06-03,UPI/HDFC0001234/979738924665/everwat@paytm/EVERSTONE WATER TREATMENT ,900000020109,94193.00,,HDFC-Current-4421
BL-000652,2026-06-03,2026-06-03,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000082 UTR 900000004204,900000004204,116241.40,,HDFC-Current-4421
BL-000653,2026-06-03,2026-06-03,UPI/HDFC0001234/614517794755/INV-2026-000794/nalarec@ybl/NALANDA RECYCLMRS LLP,900000043466,212094.00,,HDFC-Current-4421
BL-000654,2026-06-03,2026-06-03,UPI/HDFC0001234/234476229770/anancon@paytm/ANANT INFRA CONVEYA,900000039936,226327.00,,HDFC-Current-4421
BL-000655,2026-06-03,2026-06-03,UPI/HDFC0001234/831520407679/nalarec@okhdfcbank/NALANDA RECYCLERS LLP,900000041466,670320.00,,HDFC-Current-4421
BL-000656,2026-06-03,2026-06-03,INV-2026-000793 NEFT CR ICIC0000429 900000043394 FROM ASHWINI INTERIOR against inv INR 112,900000043394,1129197.00,,HDFC-Current-4421
BL-000657,2026-06-03,2026-06-03,INV-2026-000480 NEFT CR KKBK0000812 900000030197 FROM ORBITEX PACKAGING RAJ full and final,900000030197,2016452.00,,HDFC-Current-4421
BL-000658,2026-06-04,2026-06-04,NEFT DR ICIC0000429 900000044805 FROM LOHIYA LOG part payment INR 406520.00,900000044805,,406520.00,HDFC-Current-4421
BL-000659,2026-06-04,2026-06-04,CHQ CLG ANANT INFRA ELECTRICALS & CO ,900000042665,,368476.00,HDFC-Current-4421
BL-000660,2026-06-04,2026-06-04,UPI/HDFC0001234/639620136249/karmcat@ybl/KARMCAT SXRVICES,900000023646,,68708.00,HDFC-Current-4421
BL-000661,2026-06-04,2026-06-04,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000083 UTR 900000004212,900000004212,73894.27,,HDFC-Current-4421
BL-000662,2026-06-04,2026-06-04,NEFT CR HDFC0001234 900000037726 FROM SURYAVANSH PRINT SOLUTIONS & CO invoice settlement I,900000037726,125049.00,,HDFC-Current-4421
BL-000663,2026-06-04,2026-06-04,NEFT CR SBIN0000921 900000045396 FROM ORBITEX PAPER M part payment INR 691083.00,900000045396,691083.00,,HDFC-Current-4421
BL-000664,2026-06-04,2026-06-04,NEFT CR ICIC0000429 900000037537 FROM VEDIKA FACILITY MANAGEMENT & CO against inv INR 6943,900000037537,694394.00,,HDFC-Current-4421
BL-000665,2026-06-05,2026-06-05,VB-2026-000592 NEFT DR HDFC0001234 900000035353 FROM NORTHLINE ROOFING PRODUCT security de,900000035353,,798642.00,HDFC-Current-4421
BL-000666,2026-06-05,2026-06-05,RT-2026-000224 NEFT DR SBIN0000921 900000018696 FROM GOLDCREST STEEL TRADERS PRIVATE LIMIT,900000018696,,577251.00,HDFC-Current-4421
BL-000667,2026-06-05,2026-06-05,VB-2026-000502 NEFT DR KKBK0000812 900000031195 FROM KARMAN PRINT SOLUTIONS KOC amc renewa,900000031195,,528923.00,HDFC-Current-4421
BL-000668,2026-06-05,2026-06-05,UPI/HDFC0001234/102306023575/pragcon@okhdfcbank/PRAGATI CONVEYANCES PUN,900000037190,,346096.00,HDFC-Current-4421
BL-000669,2026-06-05,2026-06-05,NEFT DR UTIB0002233 900000036742 FROM KARMAN PRINT  amc renewal INR 300879.00 VB-2026-0006,900000036742,,300879.00,HDFC-Current-4421
BL-000670,2026-06-05,2026-06-05,CHQ CLG ORBITEX WAREHOUSING & CO ,900000039782,,189404.00,HDFC-Current-4421
BL-000671,2026-06-05,2026-06-05,NEFT DR KKBK0000812 900000027975 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITED full and fina,900000027975,,118706.00,HDFC-Current-4421
BL-000672,2026-06-05,2026-06-05,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000084 UTR 900000004242,900000004242,104226.97,,HDFC-Current-4421
BL-000673,2026-06-05,2026-06-05,NEFT CR UTIB0002233 900000037630 FROM SURYAVANSH PETRO material supply INR 148358.00 INV-2,900000037630,148358.00,,HDFC-Current-4421
BL-000674,2026-06-05,2026-06-05,RTGS HDFC0001234 900000034941 SHREE BALAJI HARDWARE LTD INR 232627.00 security deposit INV,900000034941,232627.00,,HDFC-Current-4421
BL-000675,2026-06-05,2026-06-05,NEFT CR KKBK0000812 900000045474 FROM PUSQPA METALS AGRI full and final INR 527208.00,900000045474,527208.00,,HDFC-Current-4421
BL-000676,2026-06-05,2026-06-05,NEFT CR HDFC0001234 900000025522 FROM GOLDCREST SECURITY SYSTEMS & CO part payment INR 103,900000025522,1035455.00,,HDFC-Current-4421
BL-000677,2026-06-06,2026-06-06,NEFT DR SBIN0000921 900000026471 FROM KARMAN PRI part payment INR 834867.00,900000026471,,834867.00,HDFC-Current-4421
BL-000678,2026-06-06,2026-06-06,NEFT DR KKBK0000812 900000079776 FROM SKYLINE ESTATE security deposit INR 780000.00 RENT-2,900000079776,,780000.00,HDFC-Current-4421
BL-000679,2026-06-06,2026-06-06,NEFT DR UTIB0002233 900000028816 FROM PRAGATI FAB SE freight charges INR 565594.00 RT-2026,900000028816,,565594.00,HDFC-Current-4421
BL-000680,2026-06-06,2026-06-06,NEFT DR KKBK0000812 900000043608 FROM VRUNDAVAN INTERI freight charges INR 506466.00 RT-20,900000043608,,506466.00,HDFC-Current-4421
BL-000681,2026-06-06,2026-06-06,UPI/HDFC0001234/775923092767/eversta@okhdfcbank/EVERSTONE STAFFING & CO,900000036717,,310449.00,HDFC-Current-4421
BL-000682,2026-06-06,2026-06-06,RT-2026-000682 NEFT DR UTIB0002233 900000039090 FROM VRUNDAVAN INTERIORS PVT LTD part paym,900000039090,,72682.00,HDFC-Current-4421
BL-000683,2026-06-06,2026-06-06,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000085 UTR 900000004255,900000004255,102184.94,,HDFC-Current-4421
BL-000684,2026-06-06,2026-06-06,NEFT CR UTIB0002233 900000025735 FROM NALANDA FAB SERVICES LTD security deposit INR 145307,900000025735,145307.00,,HDFC-Current-4421
BL-000685,2026-06-06,2026-06-06,NEFT CR UTIB0002233 900000025735 FROM NALANDA FAB SERVICES LTD security deposit INR 145307,900000025735,145307.00,,HDFC-Current-4421
BL-000686,2026-06-06,2026-06-06,NEFT CR KKBK0000812 900000027275 FROM NALANDA FAB SE material supply INR 214960.00,900000027275,214960.00,,HDFC-Current-4421
BL-000687,2026-06-06,2026-06-06,INV-2026-000479 NEFT CR HDFC0001234 900000030139 FROM ANANT INFRA ST material supply INR 6,900000030139,617559.00,,HDFC-Current-4421
BL-000688,2026-06-06,2026-06-06,NEFT CR UTIB0002233 900000026855 FROM ASHWINI SOLAR EPC NAG security deposit INR 791955.00,900000026855,791955.00,,HDFC-Current-4421
BL-000689,2026-06-08,2026-06-08,NEFT DR HDFC0001234 900000047301 FROM LOHIYA LOGISTICS LTD milestone 2 INR 381219.00 VB-20,900000047301,,381219.00,HDFC-Current-4421
BL-000690,2026-06-08,2026-06-08,RT-2026-000389 NEFT DR ICIC0000429 900000025900 FROM TRINETRA SOLAR E amc renewal INR 3460,900000025900,,346060.00,HDFC-Current-4421
BL-000691,2026-06-08,2026-06-08,NEFT DR UTIB0002233 900000038407 FROM TRINAGR IN security deposit INR 275714.00 RT-2026-00,900000038407,,275714.00,HDFC-Current-4421
BL-000692,2026-06-08,2026-06-08,UPI/HDFC0001234/554621033767/ashwmac@okhdfcbank/ASHWINI MACHINE P,900000031275,,149044.00,HDFC-Current-4421
BL-000693,2026-06-08,2026-06-08,NEFT DR SBIN0000921 900000022686 FROM SHREANA AN against inv INR 136703.00 RT-2026-000316,900000022686,,136703.00,HDFC-Current-4421
BL-000694,2026-06-08,2026-06-08,NEFT DR ICIC0000429 900000023657 FROM SHREE BALAJI ANALYTICS PRIVATE LIMITED milestone 2 I,900000023657,,108341.00,HDFC-Current-4421
BL-000695,2026-06-08,2026-06-08,NEFT DR KKBK0000812 900000039212 FROM MERIDIAN POLYMERS & CO material supply INR 84735.00,900000039212,,84735.00,HDFC-Current-4421
BL-000696,2026-06-08,2026-06-08,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000087 UTR 900000004317,900000004317,12870.90,,HDFC-Current-4421
BL-000697,2026-06-08,2026-06-08,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000086 UTR 900000004295,900000004295,224853.62,,HDFC-Current-4421
BL-000698,2026-06-08,2026-06-08,NEFT CR HDFC0001234 900000022587 FROM ASHWINI SOXAR EPC PVT LTD against inv INR 301201.00,900000022587,301201.00,,HDFC-Current-4421
BL-000699,2026-06-08,2026-06-08,NEFT CR KKBK0000812 900000036911 FROM ASHWINI CABLE SYSTE advance INR 313633.00,900000036911,313633.00,,HDFC-Current-4421
BL-000700,2026-06-08,2026-06-08,RTGS SBIN0000921 900000019697 SHREE BALAJI MACHINE PARTS & CO INR 546127.00 amc renewal,900000019697,546127.00,,HDFC-Current-4421
BL-000701,2026-06-08,2026-06-08,NEFT CR HDFC0001234 900000028817 FROM ORBITEX PACKAGING PRIVATE LIMITED against inv INR 59,900000028817,591630.00,,HDFC-Current-4421
BL-000702,2026-06-08,2026-06-08,INV-2026-000666 NEFT CR UTIB0002233 900000038339 FROM COPPERLEAF ELEC amc renewal INR 5918,900000038339,591852.00,,HDFC-Current-4421
BL-000703,2026-06-09,2026-06-09,CHQ CLG ORBITEX WAREHOUSTNG & CO ,900000038998,,297582.00,HDFC-Current-4421
BL-000704,2026-06-09,2026-06-09,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000088 UTR 900000004330,900000004330,50405.31,,HDFC-Current-4421
BL-000705,2026-06-09,2026-06-09,NEFT CR KKBK0000812 900000031523 FROM ANANT INFRA STAFFING P milestone 2 INR 117100.00 INV,900000031523,117100.00,,HDFC-Current-4421
BL-000706,2026-06-09,2026-06-09,INV-2026-000436 NEFT CR ICIC0000429 900000028153 FROM NALANDA FAB SERVICES PRIVATE LIMITED,900000028153,121736.00,,HDFC-Current-4421
BL-000707,2026-06-09,2026-06-09,NEFT CR SBIN0000921 900000028374 FROM NALANDA FAB SERVICES PRIVATE LIMITED invoice settlem,900000028374,230482.00,,HDFC-Current-4421
BL-000708,2026-06-09,2026-06-09,NEFT CR SBIN0000921 900000024098 FROM ASHWINI SOLAR EPC P against inv INR 330557.00,900000024098,330557.00,,HDFC-Current-4421
BL-000709,2026-06-09,2026-06-09,UPI/HDFC0001234/415582436641/INV-2026-000910/orbidai@okhdfcbank/ORBIDAI FOODS,900000048369,409467.00,,HDFC-Current-4421
BL-000710,2026-06-09,2026-06-09,NEFT CR UTIB0002233 900000029003 FROM ANANT INFRA STAFFING milestone 2 INR 805047.00,900000029003,805047.00,,HDFC-Current-4421
BL-000711,2026-06-09,2026-06-09,NEFT CR ICIC0000429 900000034448 FROM SAHYADRI P part payment INR 4091866.00,900000034448,4091866.00,,HDFC-Current-4421
BL-000712,2026-06-10,2026-06-10,UPI/HDFC0001234/820212317556/eversta@okhdfcbank/EVERSTONE STAFFING & CO,900000040150,,574798.00,HDFC-Current-4421
BL-000713,2026-06-10,2026-06-10,RT-2026-000551 NEFT DR SBIN0000921 900000033308 FROM KARMAN PRINT SOLUTIONS & CO invoice s,900000033308,,442036.00,HDFC-Current-4421
BL-000714,2026-06-10,2026-06-10,CHQ CLG ANANT INFRA ELECTRICALS LTD VB-2026-000809,900000044123,,171641.00,HDFC-Current-4421
BL-000715,2026-06-10,2026-06-10,CHQ CLG ORBITEX WAREHOUSING COI ,900000041346,,166955.00,HDFC-Current-4421
BL-000716,2026-06-10,2026-06-10,RTGS UTIB0002233 900000046500 SUNDARA WATER TREATMENT LTD INR 99061.00 invoice settlement ,900000046500,,99061.00,HDFC-Current-4421
BL-000717,2026-06-10,2026-06-10,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000089 UTR 900000004358,900000004358,129553.14,,HDFC-Current-4421
BL-000718,2026-06-10,2026-06-10,UPI/HDFC0001234/560860304871/anancon@okaxis/ANANT INFRA CONVEYANCE,900000044610,176900.00,,HDFC-Current-4421
BL-000719,2026-06-10,2026-06-10,UPI/HDFC0001234/919745437020/INV-2026-000968/orbidai@paytm/ORBITEX DAIRY FOODS PVT LTD,900000051386,288719.00,,HDFC-Current-4421
BL-000720,2026-06-10,2026-06-10,NEFT CR SBIN0000921 900000041449 FROM SURYAVANSH PRINT SOLUTIONS LLP security deposit INR ,900000041449,297704.00,,HDFC-Current-4421
BL-000721,2026-06-10,2026-06-10,INV-2026-000490 NEFT CR ICIC0000429 900000030636 FROM ANANT INFRA STAFFING HUB invoice set,900000030636,501544.00,,HDFC-Current-4421
BL-000722,2026-06-10,2026-06-10,NEFT CR SBIN0000921 900000040028 FROM SURYAVANSH PETRO CHEMICALS & CO full and final INR 5,900000040028,504606.00,,HDFC-Current-4421
BL-000723,2026-06-10,2026-06-10,NEFT CR KKBK0000812 900000041015 FROM TRIVIDATA ROOFING PROD security deposit INR 775130.0,900000041015,775130.00,,HDFC-Current-4421
BL-000724,2026-06-11,2026-06-11,UPI/HDFC0001234/699326875549/pragcon@paytm/PRAGATI CONVEYANCES PVT LTD,900000038061,,292419.00,HDFC-Current-4421
BL-000725,2026-06-11,2026-06-11,RT-2026-000741 NEFT DR KKBK0000812 900000041341 FROM MERIDIAN POLYMERS  freight charges IN,900000041341,,119962.00,HDFC-Current-4421
BL-000726,2026-06-11,2026-06-11,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000090 UTR 900000004417,900000004417,102159.40,,HDFC-Current-4421
BL-000727,2026-06-11,2026-06-11,UPI/HDFC0001234/298594245478/nalarec@ybl/NALALDA RECYCLE/INV-2026-000922,900000049051,662635.00,,HDFC-Current-4421
BL-000728,2026-06-11,2026-06-11,NEFT CR UTIB0002233 900000080734 FROM ASHWINI CABLE SYSTEMS LLP amc renewal INR 801228.00,900000080734,801228.00,,HDFC-Current-4421
BL-000729,2026-06-11,2026-06-11,NEFT CR UTIB0002233 900000038086 FROM SURYAVANSH PETRO CHEMICALS & CO amc renewal INR 1985,900000038086,1985013.00,,HDFC-Current-4421
BL-000730,2026-06-12,2026-06-12,UPI/HDFC0001234/756698906383/merihar@okaxis/MERIDIAN HARDWARE,900000040682,,493274.00,HDFC-Current-4421
BL-000731,2026-06-12,2026-06-12,NEFT DR ICIC0000429 900000021692 FROM TRINETRA SOLAR EPC LTD part payment INR 345767.00 RT,900000021692,,345767.00,HDFC-Current-4421
BL-000732,2026-06-12,2026-06-12,NEFT DR UTIB0002233 900000039195 FROM TRINETRA AGRI INPUTS COMPANY invoice settlement INR ,900000039195,,311306.00,HDFC-Current-4421
BL-000733,2026-06-12,2026-06-12,NEFT DR UTIB0002233 900000039195 FROM TRINETRA AGRI INPUTS COMPANY invoice settlement INR ,900000039195,,311306.00,HDFC-Current-4421
BL-000734,2026-06-12,2026-06-12,UPI/HDFC0001234/440694542218/RT-2026-000652/bluecol@okaxis/BLUEPEAK COLD CHAIN PVT LTD,900000037842,,300064.00,HDFC-Current-4421
BL-000735,2026-06-12,2026-06-12,NEFT DR HDFC0001234 900000024371 FROM GOLDCREST STEEL TRADERS COMPANY invoice settlement I,900000024371,,281109.00,HDFC-Current-4421
BL-000736,2026-06-12,2026-06-12,UPI/HDFC0001234/773633079081/RT-2026-000552/eversta@okhdfcbank/EVYRSTONE S,900000033321,,273086.00,HDFC-Current-4421
BL-000737,2026-06-12,2026-06-12,NEFT DR SBIN0000921 900000040838 FROM MERIDIAN POLYMERSDLTD freight charges INR 83100.00,900000040838,,83100.00,HDFC-Current-4421
BL-000738,2026-06-12,2026-06-12,UPI/HDFC0001234/593156398327/VB-2026-000500/karmcat@ybl/KARMAN CATERING SERVICES & CO,900000031120,,80448.00,HDFC-Current-4421
BL-000739,2026-06-12,2026-06-12,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000091 UTR 900000004483,900000004483,99375.62,,HDFC-Current-4421
BL-000740,2026-06-12,2026-06-12,INV-2026-000912 NEFT CR UTIB0002233 900000048490 FROM PUSHPA METALS AGRI INPUTS PVT LTD mi,900000048490,838218.00,,HDFC-Current-4421
BL-000741,2026-06-12,2026-06-12,"INV-2026-000713,INV-2026-000720,INV-2026-000838 NEFT CR HDFC0001234 900000080810 FROM GOLD",900000080810,1142792.00,,HDFC-Current-4421
BL-000742,2026-06-13,2026-06-13,CHQ CLG ORBITEX WAREHOUSING & CO ,900000035134,,356323.00,HDFC-Current-4421
BL-000743,2026-06-13,2026-06-13,UPI/HDFC0001234/442030737713/bluecol@okaxis/BLUECOL CH,900000037144,,235244.00,HDFC-Current-4421
BL-000744,2026-06-13,2026-06-13,RAZORPAY PAYMENTS GATEWAY SETTLEMENT setl_00000092 UTR 900000004488,900000004488,68878.44,,HDFC-Current-4421
BL-000745,2026-06-13,2026-06-13,NEFT CR KKBK0000812 900000026648 FROM NALANDA FAB SERVI material supply INR 186327.00 INV-,900000026648,186327.00,,HDFC-Current-4421
